DriverNumber,BroadcastName,TeamName,Round_Number,Country,Location,Year,Event_Type,Sprint_Qual_Position,Sprint_Race_Position,Qual_Q3_Time,Qual_Position,Sector1Time,Sector2Time,Sector3Time,SpeedST,Stint,Standardized_Time,Race_Position
77,V BOTTAS,Kick Sauber,8,Monaco,Monaco,2024,Race,,,-1.0,17.0,21.270506666666662,38.08309210526316,22.02453333333333,277.5657894736842,3.0,4.488,13.0
81,O PIASTRI,McLaren,8,Monaco,Monaco,2024,Race,,,70.424,2.0,20.602129870129872,37.17069230769231,21.027131578947365,277.56410256410254,2.0,7.152,2.0
1,M VERSTAPPEN,Red Bull Racing,9,Canada,Montréal,2024,Race,,,72.0,2.0,25.816115942028983,28.69982857142857,36.03064285714286,284.04285714285714,3.0,0.0,1.0
10,P GASLY,Alpine,9,Canada,Montréal,2024,Race,,,-1.0,15.0,26.14417391304348,28.83075714285714,35.883114285714285,292.62857142857143,3.0,30.021,9.0
11,S PEREZ,Red Bull Racing,9,Canada,Montréal,2024,Race,,,-1.0,16.0,26.785823529411765,29.444596153846152,36.00235294117647,297.6730769230769,3.0,-1.0,18.0
14,F ALONSO,Aston Martin,9,Canada,Montréal,2024,Race,,,72.228,6.0,26.11423188405797,28.67262857142857,35.97928571428572,287.65714285714284,3.0,17.51,6.0
16,C LECLERC,Ferrari,9,Canada,Montréal,2024,Race,,,-1.0,11.0,27.7403,30.022414634146344,37.903125,288.5853658536585,4.0,-1.0,19.0
18,L STROLL,Aston Martin,9,Canada,Montréal,2024,Race,,,72.701,9.0,25.956840579710143,28.817371428571427,36.05214285714286,288.27142857142854,3.0,23.625,7.0
2,L SARGEANT,Williams,9,Canada,Montréal,2024,Race,,,-1.0,13.0,27.475,30.53560869565217,35.45060869565218,304.2608695652174,1.0,-1.0,20.0
20,K MAGNUSSEN,Haas F1 Team,9,Canada,Montréal,2024,Race,,,-1.0,14.0,26.152478260869565,28.619314285714285,36.143614285714285,293.8,5.0,31.253,12.0
22,Y TSUNODA,RB,9,Canada,Montréal,2024,Race,,,72.414,8.0,26.041637681159425,29.1694,36.02041428571429,288.24285714285713,2.0,52.694,14.0
23,A ALBON,Williams,9,Canada,Montréal,2024,Race,,,72.796,10.0,26.989078431372548,28.958653846153844,35.87936538461538,301.5,3.0,-1.0,17.0
24,G ZHOU,Kick Sauber,9,Canada,Montréal,2024,Race,,,-1.0,20.0,26.741441176470587,28.943028985507247,36.79669565217392,286.1304347826087,4.0,53.528,15.0
27,N HULKENBERG,Haas F1 Team,9,Canada,Montréal,2024,Race,,,-1.0,19.0,26.081840579710143,28.672914285714285,36.13247142857143,292.0285714285714,4.0,30.824,11.0
3,D RICCIARDO,RB,9,Canada,Montréal,2024,Race,,,72.178,5.0,26.08255072463768,28.735371428571423,36.08957142857143,296.2142857142857,3.0,28.672,8.0
31,E OCON,Alpine,9,Canada,Montréal,2024,Race,,,-1.0,18.0,26.06349275362319,28.87117142857143,35.935114285714285,280.3,2.0,30.313,10.0
4,L NORRIS,McLaren,9,Canada,Montréal,2024,Race,,,72.021,3.0,25.849652173913043,28.71185714285714,36.03044285714285,283.6714285714286,3.0,3.879,2.0
44,L HAMILTON,Mercedes,9,Canada,Montréal,2024,Race,,,72.28,7.0,26.08189855072464,28.38308571428572,36.11222857142857,290.37142857142857,4.0,4.915,4.0
55,C SAINZ,Ferrari,9,Canada,Montréal,2024,Race,,,-1.0,12.0,26.97963461538461,29.424169811320755,35.82119230769231,297.3018867924528,3.0,-1.0,16.0
63,G RUSSELL,Mercedes,9,Canada,Montréal,2024,Race,,,72.0,1.0,26.063884057971013,28.378242857142855,36.185028571428575,284.25714285714287,4.0,4.317,3.0
77,V BOTTAS,Kick Sauber,9,Canada,Montréal,2024,Race,,,-1.0,17.0,26.252391304347825,28.90892857142857,35.82441428571428,290.25714285714287,2.0,40.487,13.0
81,O PIASTRI,McLaren,9,Canada,Montréal,2024,Race,,,72.103,4.0,26.062579710144927,28.68344285714285,35.92298571428572,285.2,3.0,10.199,5.0
1,M VERSTAPPEN,Red Bull Racing,10,Spain,Barcelona,2024,Race,,,71.403,2.0,24.1758,32.059378787878785,24.02131818181818,300.8421052631579,3.0,0.0,1.0
10,P GASLY,Alpine,10,Spain,Barcelona,2024,Race,,,71.857,7.0,24.40936923076923,32.37612121212121,24.389969696969697,304.18,3.0,62.025,9.0
11,S PEREZ,Red Bull Racing,10,Spain,Barcelona,2024,Race,,,72.061,8.0,24.52458461538461,32.28906060606061,24.313984848484846,305.25454545454545,4.0,59.524,8.0
14,F ALONSO,Aston Martin,10,Spain,Barcelona,2024,Race,,,-1.0,11.0,24.41321875,32.70490769230769,24.48469230769231,306.42622950819674,3.0,9.497,12.0
16,C LECLERC,Ferrari,10,Spain,Barcelona,2024,Race,,,71.731,5.0,24.04176923076923,32.30203030303031,24.242545454545454,311.1481481481481,3.0,22.709,5.0
18,L STROLL,Aston Martin,10,Spain,Barcelona,2024,Race,,,-1.0,14.0,24.578765625,32.73121538461538,24.531107692307693,304.7962962962963,3.0,25.252,14.0
2,L SARGEANT,Williams,10,Spain,Barcelona,2024,Race,,,-1.0,20.0,24.81620634920635,33.03003125,24.945171875,304.36538461538464,3.0,4.866,20.0
20,K MAGNUSSEN,Haas F1 Team,10,Spain,Barcelona,2024,Race,,,-1.0,16.0,24.655328125,32.91304615384615,24.71903076923077,311.3898305084746,3.0,54.788,17.0
22,Y TSUNODA,RB,10,Spain,Barcelona,2024,Race,,,-1.0,17.0,24.824921875,32.86963076923077,24.739092307692307,307.32142857142856,4.0,68.904,19.0
23,A ALBON,Williams,10,Spain,Barcelona,2024,Race,,,-1.0,19.0,24.673546875,32.91761538461538,24.68178461538461,303.5576923076923,3.0,58.149,18.0
24,G ZHOU,Kick Sauber,10,Spain,Barcelona,2024,Race,,,-1.0,15.0,24.476203125,32.68241538461538,24.52504615384615,304.7407407407408,3.0,15.476,13.0
27,N HULKENBERG,Haas F1 Team,10,Spain,Barcelona,2024,Race,,,-1.0,13.0,24.40730769230769,32.57448484848485,24.36321212121212,307.5740740740741,3.0,79.215,11.0
3,D RICCIARDO,RB,10,Spain,Barcelona,2024,Race,,,-1.0,18.0,24.57815625,32.858584615384615,24.679753846153847,308.85714285714283,3.0,44.05,15.0
31,E OCON,Alpine,10,Spain,Barcelona,2024,Race,,,72.125,9.0,24.35592307692308,32.48419696969697,24.478181818181817,302.46938775510205,3.0,71.889,10.0
4,L NORRIS,McLaren,10,Spain,Barcelona,2024,Race,,,71.383,1.0,24.02370769230769,32.14472727272727,24.11440909090909,310.0655737704918,3.0,2.219,2.0
44,L HAMILTON,Mercedes,10,Spain,Barcelona,2024,Race,,,71.701,3.0,24.02723076923077,32.26493939393939,24.223015151515156,312.7368421052632,3.0,17.79,3.0
55,C SAINZ,Ferrari,10,Spain,Barcelona,2024,Race,,,71.736,6.0,24.120123076923075,32.37895454545455,24.2079696969697,307.3392857142857,3.0,31.028,6.0
63,G RUSSELL,Mercedes,10,Spain,Barcelona,2024,Race,,,71.703,4.0,24.17872307692308,32.24554545454546,24.1785,305.05263157894734,3.0,22.32,4.0
77,V BOTTAS,Kick Sauber,10,Spain,Barcelona,2024,Race,,,-1.0,12.0,24.660765625,32.903461538461535,24.710830769230768,304.7931034482759,3.0,53.313,16.0
81,O PIASTRI,McLaren,10,Spain,Barcelona,2024,Race,,,-1.0,10.0,24.274292307692303,32.255272727272725,24.213818181818183,304.1864406779661,3.0,33.76,7.0
1,M VERSTAPPEN,Red Bull Racing,11,Austria,Spielberg,2024,Sprint,1.0,1.0,64.314,1.0,18.5879,31.608028169014087,21.474169014084502,295.4366197183099,4.0,37.253,5.0
10,P GASLY,Alpine,11,Austria,Spielberg,2024,Sprint,9.0,12.0,-1.0,13.0,18.131385714285717,32.11712676056338,21.85422535211268,298.98591549295776,3.0,61.766,10.0
11,S PEREZ,Red Bull Racing,11,Austria,Spielberg,2024,Sprint,7.0,8.0,65.202,8.0,18.261314285714285,32.00128169014084,21.762535211267608,297.53521126760563,3.0,54.672,7.0
14,F ALONSO,Aston Martin,11,Austria,Spielberg,2024,Sprint,13.0,15.0,-1.0,15.0,18.713652173913044,32.287971428571424,21.939585714285712,301.54285714285714,4.0,47.66,18.0
16,C LECLERC,Ferrari,11,Austria,Spielberg,2024,Sprint,10.0,7.0,65.044,6.0,18.690685714285717,31.87261971830986,21.635676056338028,301.07042253521126,5.0,67.056,11.0
18,L STROLL,Aston Martin,11,Austria,Spielberg,2024,Sprint,12.0,10.0,-1.0,17.0,18.19333333333333,32.367314285714286,21.831957142857146,299.5571428571429,3.0,10.234,13.0
2,L SARGEANT,Williams,11,Austria,Spielberg,2024,Sprint,15.0,16.0,-1.0,19.0,18.80430882352941,32.454405797101444,22.13282608695652,293.92753623188406,4.0,6.309,19.0
20,K MAGNUSSEN,Haas F1 Team,11,Austria,Spielberg,2024,Sprint,11.0,9.0,-1.0,12.0,18.12317142857143,32.0947323943662,21.87107042253521,302.774647887324,3.0,60.355,8.0
22,Y TSUNODA,RB,11,Austria,Spielberg,2024,Sprint,14.0,13.0,-1.0,14.0,18.40486956521739,32.14032857142857,21.8974,293.4,3.0,13.145,14.0
23,A ALBON,Williams,11,Austria,Spielberg,2024,Sprint,20.0,17.0,-1.0,16.0,18.29472463768116,32.272328571428574,21.83857142857143,301.2857142857143,3.0,15.866,15.0
24,G ZHOU,Kick Sauber,11,Austria,Spielberg,2024,Sprint,19.0,20.0,-1.0,20.0,18.551391304347828,32.33914285714285,21.921914285714287,293.3142857142857,3.0,44.882,17.0
27,N HULKENBERG,Haas F1 Team,11,Austria,Spielberg,2024,Sprint,17.0,19.0,65.385,9.0,18.218442857142858,32.02245070422536,21.763957746478876,298.61971830985914,3.0,54.088,6.0
3,D RICCIARDO,RB,11,Austria,Spielberg,2024,Sprint,16.0,14.0,-1.0,11.0,18.09692857142857,32.03446478873239,21.97125352112676,303.5774647887324,3.0,61.169,9.0
31,E OCON,Alpine,11,Austria,Spielberg,2024,Sprint,8.0,11.0,65.883,10.0,18.251257142857146,32.24209859154929,21.71481690140845,294.1267605633803,3.0,68.325,12.0
4,L NORRIS,McLaren,11,Austria,Spielberg,2024,Sprint,2.0,3.0,64.718,2.0,18.091158730158728,31.70921875,21.89396875,297.0625,3.0,-1.0,20.0
44,L HAMILTON,Mercedes,11,Austria,Spielberg,2024,Sprint,6.0,6.0,64.903,5.0,18.2817,31.80367605633803,21.507619718309854,297.6619718309859,3.0,23.142,4.0
55,C SAINZ,Ferrari,11,Austria,Spielberg,2024,Sprint,5.0,5.0,64.851,4.0,18.195542857142858,31.669380281690135,21.463718309859157,295.61971830985914,3.0,4.533,3.0
63,G RUSSELL,Mercedes,11,Austria,Spielberg,2024,Sprint,4.0,4.0,64.84,3.0,18.092585714285715,31.849887323943666,21.32805633802817,298.14084507042253,3.0,0.0,1.0
77,V BOTTAS,Kick Sauber,11,Austria,Spielberg,2024,Sprint,18.0,18.0,-1.0,18.0,18.433463768115946,32.23722857142857,21.856485714285714,293.4,3.0,19.375,16.0
81,O PIASTRI,McLaren,11,Austria,Spielberg,2024,Sprint,3.0,2.0,65.048,7.0,18.18968571428572,31.74301408450704,21.34698591549296,297.63380281690144,3.0,1.906,2.0
1,M VERSTAPPEN,Red Bull Racing,12,United Kingdom,Silverstone,2024,Race,,,86.203,4.0,31.038823529411765,38.04994230769231,26.036903846153848,295.9230769230769,3.0,1.465,2.0
10,P GASLY,Alpine,12,United Kingdom,Silverstone,2024,Race,,,-1.0,20.0,,,,,1.0,-1.0,20.0
11,S PEREZ,Red Bull Racing,12,United Kingdom,Silverstone,2024,Race,,,-1.0,19.0,32.69887755102041,39.5269,26.85376,304.0,5.0,18.005,17.0
14,F ALONSO,Aston Martin,12,United Kingdom,Silverstone,2024,Race,,,86.917,10.0,31.204803921568622,38.73851923076923,26.33363461538461,302.0576923076923,3.0,63.577,8.0
16,C LECLERC,Ferrari,12,United Kingdom,Silverstone,2024,Race,,,-1.0,11.0,32.05014,39.21841176470589,26.470411764705883,301.5686274509804,4.0,40.473,14.0
18,L STROLL,Aston Martin,12,United Kingdom,Silverstone,2024,Race,,,86.585,8.0,31.139117647058825,38.673115384615386,26.345846153846157,302.1730769230769,3.0,56.569,7.0
2,L SARGEANT,Williams,12,United Kingdom,Silverstone,2024,Race,,,-1.0,12.0,31.467745098039217,38.89671153846154,26.40044230769231,306.4807692307692,3.0,88.96,11.0
20,K MAGNUSSEN,Haas F1 Team,12,United Kingdom,Silverstone,2024,Race,,,-1.0,17.0,31.32329411764706,38.99425,26.440865384615385,304.15384615384613,3.0,90.153,12.0
22,Y TSUNODA,RB,12,United Kingdom,Silverstone,2024,Race,,,-1.0,13.0,31.237490196078436,38.90709615384616,26.433038461538462,306.2307692307692,3.0,79.303,10.0
23,A ALBON,Williams,12,United Kingdom,Silverstone,2024,Race,,,86.64,9.0,31.318941176470588,38.72523076923077,26.318096153846152,308.09615384615387,3.0,68.387,9.0
24,G ZHOU,Kick Sauber,12,United Kingdom,Silverstone,2024,Race,,,-1.0,14.0,33.153510204081634,39.85396,26.9591,294.2,5.0,54.476,18.0
27,N HULKENBERG,Haas F1 Team,12,United Kingdom,Silverstone,2024,Race,,,86.338,6.0,31.144803921568627,38.72838461538461,26.255346153846155,305.0,3.0,55.722,6.0
3,D RICCIARDO,RB,12,United Kingdom,Silverstone,2024,Race,,,-1.0,15.0,31.38126,39.1621568627451,26.55427450980392,303.4313725490196,3.0,9.937,13.0
31,E OCON,Alpine,12,United Kingdom,Silverstone,2024,Race,,,-1.0,18.0,32.626551020408165,39.47384,26.97302,289.68,5.0,10.682,16.0
4,L NORRIS,McLaren,12,United Kingdom,Silverstone,2024,Race,,,86.03,3.0,31.02278431372549,38.23286538461538,25.98017307692308,301.63461538461536,3.0,7.547,3.0
44,L HAMILTON,Mercedes,12,United Kingdom,Silverstone,2024,Race,,,85.99,2.0,31.04221568627451,38.106730769230765,25.952096153846156,299.90384615384613,3.0,0.0,1.0
55,C SAINZ,Ferrari,12,United Kingdom,Silverstone,2024,Race,,,86.509,7.0,31.464019607843134,38.43392307692308,26.09951923076923,300.2307692307692,4.0,47.318,5.0
63,G RUSSELL,Mercedes,12,United Kingdom,Silverstone,2024,Race,,,85.819,1.0,31.11746875,38.434636363636365,26.51633333333333,297.3939393939394,2.0,-1.0,19.0
77,V BOTTAS,Kick Sauber,12,United Kingdom,Silverstone,2024,Race,,,-1.0,16.0,31.601660000000003,39.42464705882353,26.683607843137256,292.8235294117647,3.0,41.821,15.0
81,O PIASTRI,McLaren,12,United Kingdom,Silverstone,2024,Race,,,86.237,5.0,30.996254901960786,38.243634615384615,26.085846153846152,304.71153846153845,3.0,12.429,4.0
1,M VERSTAPPEN,Red Bull Racing,13,Hungary,Budapest,2024,Race,,,75.273,3.0,30.551028985507248,30.004942857142854,23.721742857142857,293.66,3.0,21.349,5.0
10,P GASLY,Alpine,13,Hungary,Budapest,2024,Race,,,-1.0,20.0,30.90409375,31.06421212121212,24.36984848484849,293.75,2.0,-1.0,20.0
11,S PEREZ,Red Bull Racing,13,Hungary,Budapest,2024,Race,,,-1.0,16.0,30.45363768115942,30.24274285714286,23.792885714285717,296.5576923076923,3.0,39.792,7.0
14,F ALONSO,Aston Martin,13,Hungary,Budapest,2024,Race,,,76.043,7.0,30.736681159420293,30.4568,23.943528571428573,291.58490566037733,3.0,82.46,11.0
16,C LECLERC,Ferrari,13,Hungary,Budapest,2024,Race,,,75.905,6.0,30.520710144927538,29.839514285714287,23.8817,291.68888888888887,3.0,19.686,4.0
18,L STROLL,Aston Martin,13,Hungary,Budapest,2024,Race,,,76.244,8.0,30.621695652173912,30.44572857142857,23.997785714285715,295.09615384615387,3.0,77.976,10.0
2,L SARGEANT,Williams,13,Hungary,Budapest,2024,Race,,,-1.0,14.0,31.12051470588236,30.5946231884058,24.18386956521739,297.7647058823529,4.0,52.591,17.0
20,K MAGNUSSEN,Haas F1 Team,13,Hungary,Budapest,2024,Race,,,-1.0,15.0,30.88347058823529,30.6483768115942,24.288289855072463,295.55102040816325,3.0,45.302,15.0
22,Y TSUNODA,RB,13,Hungary,Budapest,2024,Race,,,76.477,10.0,30.57455072463768,30.513085714285715,23.953985714285714,287.4375,2.0,77.259,9.0
23,A ALBON,Williams,13,Hungary,Budapest,2024,Race,,,-1.0,13.0,30.975514705882357,30.64814492753624,24.080246376811598,290.9047619047619,3.0,36.769,14.0
24,G ZHOU,Kick Sauber,13,Hungary,Budapest,2024,Race,,,-1.0,18.0,31.058191176470583,30.764492753623188,24.24008695652174,291.8139534883721,3.0,63.598,19.0
27,N HULKENBERG,Haas F1 Team,13,Hungary,Budapest,2024,Race,,,-1.0,11.0,30.81067647058824,30.67591304347826,24.14663768115942,294.27450980392155,3.0,33.184,13.0
3,D RICCIARDO,RB,13,Hungary,Budapest,2024,Race,,,76.447,9.0,30.73129411764706,30.60231884057971,24.089971014492757,293.4423076923077,3.0,17.924,12.0
31,E OCON,Alpine,13,Hungary,Budapest,2024,Race,,,-1.0,19.0,31.03785294117647,30.71313043478261,24.28226086956522,294.30434782608694,4.0,60.929,18.0
4,L NORRIS,McLaren,13,Hungary,Budapest,2024,Race,,,75.227,1.0,30.61120289855072,29.69647142857143,23.68857142857143,287.5416666666667,3.0,2.141,2.0
44,L HAMILTON,Mercedes,13,Hungary,Budapest,2024,Race,,,75.854,5.0,30.594739130434775,29.874971428571428,23.70662857142857,288.9433962264151,3.0,14.88,3.0
55,C SAINZ,Ferrari,13,Hungary,Budapest,2024,Race,,,75.696,4.0,30.60317391304348,29.917514285714287,23.76288571428572,292.3658536585366,3.0,23.073,6.0
63,G RUSSELL,Mercedes,13,Hungary,Budapest,2024,Race,,,-1.0,17.0,30.578304347826084,30.079057142857145,23.87272857142857,294.6065573770492,3.0,42.368,8.0
77,V BOTTAS,Kick Sauber,13,Hungary,Budapest,2024,Race,,,-1.0,12.0,30.89433823529412,30.714695652173912,24.205478260869565,297.94642857142856,3.0,45.409,16.0
81,O PIASTRI,McLaren,13,Hungary,Budapest,2024,Race,,,75.249,2.0,30.52078260869565,29.765957142857147,23.69757142857143,288.1521739130435,3.0,0.0,1.0
1,M VERSTAPPEN,Red Bull Racing,14,Belgium,Spa-Francorchamps,2024,Race,,,113.159,1.0,31.56909302325581,48.32995454545455,29.249204545454543,312.19444444444446,3.0,8.7,4.0
10,P GASLY,Alpine,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,12.0,31.882837209302327,49.049068181818186,29.45477272727273,313.27027027027026,3.0,63.839,13.0
11,S PEREZ,Red Bull Racing,14,Belgium,Spa-Francorchamps,2024,Race,,,113.765,3.0,32.26748837209302,48.12297727272728,29.57754545454545,310.3939393939394,4.0,42.669,7.0
14,F ALONSO,Aston Martin,14,Belgium,Spa-Francorchamps,2024,Race,,,114.765,9.0,31.618697674418605,48.98018181818182,29.47581818181818,311.25925925925924,2.0,49.437,8.0
16,C LECLERC,Ferrari,14,Belgium,Spa-Francorchamps,2024,Race,,,113.754,2.0,31.93695348837209,47.8758409090909,29.365568181818183,311.5,3.0,8.023,3.0
18,L STROLL,Aston Martin,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,15.0,31.55537209302326,49.34084090909091,29.43231818181818,310.53333333333336,2.0,62.485,11.0
2,L SARGEANT,Williams,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,19.0,31.899279069767445,49.41013636363636,29.539295454545456,311.6857142857143,3.0,85.531,17.0
20,K MAGNUSSEN,Haas F1 Team,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,17.0,31.551162790697678,49.38252272727273,29.475977272727278,312.75,2.0,66.105,14.0
22,Y TSUNODA,RB,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,18.0,31.63227906976745,49.50909090909091,29.49627272727273,310.09090909090907,2.0,76.211,16.0
23,A ALBON,Williams,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,11.0,31.746,49.25175,29.39363636363636,314.15625,3.0,63.125,12.0
24,G ZHOU,Kick Sauber,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,20.0,31.676,52.611,34.8546,301.0,1.0,-1.0,19.0
27,N HULKENBERG,Haas F1 Team,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,16.0,31.82286046511628,49.50722727272728,29.60109090909091,313.6060606060606,3.0,88.307,18.0
3,D RICCIARDO,RB,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,13.0,31.770441860465112,48.91,29.481477272727272,311.030303030303,3.0,54.4,10.0
31,E OCON,Alpine,14,Belgium,Spa-Francorchamps,2024,Race,,,114.81,10.0,31.55839534883721,49.28068181818182,29.28436363636364,318.80555555555554,3.0,52.026,9.0
4,L NORRIS,McLaren,14,Belgium,Spa-Francorchamps,2024,Race,,,113.981,5.0,31.559255813953488,48.386295454545454,29.22809090909091,315.2258064516129,3.0,9.324,5.0
44,L HAMILTON,Mercedes,14,Belgium,Spa-Francorchamps,2024,Race,,,113.835,4.0,31.923,47.70977272727273,29.35979545454545,309.93548387096774,3.0,0.0,1.0
55,C SAINZ,Ferrari,14,Belgium,Spa-Francorchamps,2024,Race,,,114.477,8.0,31.830046511627906,48.226318181818186,29.357204545454547,312.77777777777777,3.0,19.269,6.0
63,G RUSSELL,Mercedes,14,Belgium,Spa-Francorchamps,2024,Race,,,114.184,7.0,31.36551162790698,48.38022727272728,29.214795454545456,312.46666666666664,2.0,-1.0,20.0
77,V BOTTAS,Kick Sauber,14,Belgium,Spa-Francorchamps,2024,Race,,,-1.0,14.0,31.83606976744186,49.1661590909091,29.53375,312.69444444444446,3.0,70.112,15.0
81,O PIASTRI,McLaren,14,Belgium,Spa-Francorchamps,2024,Race,,,114.027,6.0,31.628,48.11740909090909,29.24813636363636,315.32142857142856,3.0,0.647,2.0
1,M VERSTAPPEN,Red Bull Racing,15,Netherlands,Zandvoort,2024,Race,,,70.029,2.0,25.88138028169014,27.30993055555556,22.700625,298.12280701754383,2.0,22.896,2.0
10,P GASLY,Alpine,15,Netherlands,Zandvoort,2024,Race,,,70.977,9.0,26.16604285714286,27.64447887323944,22.9167323943662,301.3684210526316,2.0,8.604,9.0
11,S PEREZ,Red Bull Racing,15,Netherlands,Zandvoort,2024,Race,,,70.416,5.0,25.946338028169016,27.458,22.689375,303.0923076923077,2.0,39.542,6.0
14,F ALONSO,Aston Martin,15,Netherlands,Zandvoort,2024,Race,,,70.633,7.0,26.103142857142856,27.704380281690145,22.98430985915493,301.125,2.0,13.533,10.0
16,C LECLERC,Ferrari,15,Netherlands,Zandvoort,2024,Race,,,70.582,6.0,25.91956338028169,27.44373611111111,22.53765277777778,306.31666666666666,2.0,25.439,3.0
18,L STROLL,Aston Martin,15,Netherlands,Zandvoort,2024,Race,,,70.857,8.0,26.246385714285715,27.78105633802817,22.86469014084507,302.203125,2.0,25.712,13.0
2,L SARGEANT,Williams,15,Netherlands,Zandvoort,2024,Race,,,-1.0,20.0,26.39294285714286,28.028267605633804,23.06067605633803,303.741935483871,2.0,64.539,16.0
20,K MAGNUSSEN,Haas F1 Team,15,Netherlands,Zandvoort,2024,Race,,,-1.0,14.0,26.476557142857143,28.00874647887324,22.94594366197183,304.74626865671644,2.0,65.707,18.0
22,Y TSUNODA,RB,15,Netherlands,Zandvoort,2024,Race,,,-1.0,12.0,26.748685714285717,27.743929577464787,23.0246338028169,298.67692307692306,3.0,65.146,17.0
23,A ALBON,Williams,15,Netherlands,Zandvoort,2024,Race,,,70.653,10.0,26.49388571428572,27.735704225352112,22.92349295774648,306.2903225806452,3.0,40.711,14.0
24,G ZHOU,Kick Sauber,15,Netherlands,Zandvoort,2024,Race,,,-1.0,18.0,27.04323188405797,27.954542857142854,23.1894,286.2,3.0,36.019,20.0
27,N HULKENBERG,Haas F1 Team,15,Netherlands,Zandvoort,2024,Race,,,-1.0,13.0,26.18704285714286,27.837211267605635,22.84067605633803,305.35483870967744,2.0,19.214,11.0
3,D RICCIARDO,RB,15,Netherlands,Zandvoort,2024,Race,,,-1.0,15.0,26.32471428571429,27.623802816901406,22.93125352112676,302.0,2.0,21.067,12.0
31,E OCON,Alpine,15,Netherlands,Zandvoort,2024,Race,,,-1.0,16.0,26.39324285714286,27.740197183098594,23.108338028169012,299.5254237288136,2.0,46.878,15.0
4,L NORRIS,McLaren,15,Netherlands,Zandvoort,2024,Race,,,69.673,1.0,25.70383098591549,27.335,22.52434722222222,296.7538461538461,2.0,0.0,1.0
44,L HAMILTON,Mercedes,15,Netherlands,Zandvoort,2024,Race,,,-1.0,11.0,26.153042253521125,27.37218055555556,22.68801388888889,296.0735294117647,3.0,49.599,8.0
55,C SAINZ,Ferrari,15,Netherlands,Zandvoort,2024,Race,,,-1.0,10.0,25.970281690140848,27.45448611111111,22.551111111111112,305.03076923076924,2.0,32.137,5.0
63,G RUSSELL,Mercedes,15,Netherlands,Zandvoort,2024,Race,,,70.244,4.0,26.16361971830986,27.358111111111118,22.65663888888889,305.0357142857143,3.0,44.617,7.0
77,V BOTTAS,Kick Sauber,15,Netherlands,Zandvoort,2024,Race,,,-1.0,17.0,26.827797101449278,27.785957142857143,23.121285714285715,293.1269841269841,3.0,3.248,19.0
81,O PIASTRI,McLaren,15,Netherlands,Zandvoort,2024,Race,,,70.172,3.0,25.72945070422535,27.575875,22.622,303.84375,2.0,27.337,4.0
1,M VERSTAPPEN,Red Bull Racing,16,Italy,Monza,2024,Race,,,80.022,7.0,28.43413461538461,28.74579245283019,28.041566037735848,317.28205128205127,3.0,37.932,6.0
10,P GASLY,Alpine,16,Italy,Monza,2024,Race,,,-1.0,14.0,28.513490196078436,29.31492307692308,28.62525,323.01960784313724,3.0,18.344,15.0
11,S PEREZ,Red Bull Racing,16,Italy,Monza,2024,Race,,,80.062,8.0,28.36353846153846,28.953584905660374,28.203264150943397,319.46666666666664,3.0,54.148,8.0
14,F ALONSO,Aston Martin,16,Italy,Monza,2024,Race,,,-1.0,11.0,28.37388461538461,29.040509433962264,28.369320754716984,324.7959183673469,3.0,68.495,11.0
16,C LECLERC,Ferrari,16,Italy,Monza,2024,Race,,,79.461,4.0,27.8625,28.63054716981132,28.012566037735848,324.47727272727275,2.0,0.0,1.0
18,L STROLL,Aston Martin,16,Italy,Monza,2024,Race,,,-1.0,17.0,28.804529411764705,29.37069230769231,28.753096153846155,326.625,4.0,43.508,19.0
20,K MAGNUSSEN,Haas F1 Team,16,Italy,Monza,2024,Race,,,-1.0,13.0,28.06955769230769,29.13775471698113,28.364962264150943,325.44897959183675,2.0,68.302,10.0
22,Y TSUNODA,RB,16,Italy,Monza,2024,Race,,,-1.0,16.0,28.23866666666667,30.819142857142857,31.27742857142857,321.85714285714283,1.0,-1.0,20.0
23,A ALBON,Williams,16,Italy,Monza,2024,Race,,,80.299,9.0,28.055038461538462,29.23333962264151,28.474886792452832,326.531914893617,2.0,67.456,9.0
24,G ZHOU,Kick Sauber,16,Italy,Monza,2024,Race,,,-1.0,20.0,28.346372549019605,29.65776923076923,28.835403846153845,318.59090909090907,2.0,40.055,18.0
27,N HULKENBERG,Haas F1 Team,16,Italy,Monza,2024,Race,,,80.339,10.0,28.933274509803923,29.289192307692307,28.489115384615385,321.70454545454544,3.0,30.87,17.0
3,D RICCIARDO,RB,16,Italy,Monza,2024,Race,,,-1.0,12.0,28.16605769230769,29.173188679245285,28.621075471698116,319.8979591836735,2.0,93.452,13.0
31,E OCON,Alpine,16,Italy,Monza,2024,Race,,,-1.0,15.0,28.20592156862745,29.454192307692303,28.67225,319.59090909090907,2.0,12.659,14.0
